class,file,spectrum_type,frequency_hz,relative_psd_db,theoretical_source_fault_frequency_hz
N,N_1_(1772rpm).mat,vibration,3410.15625,-23.31559221327538,
N,N_1_(1772rpm).mat,vibration,3421.875,-27.40419292838174,
N,N_1_(1772rpm).mat,vibration,3433.59375,-27.65617826715455,
N,N_1_(1772rpm).mat,vibration,3445.3125,-26.9738947859768,
N,N_1_(1772rpm).mat,vibration,3457.03125,-26.571168562852808,
N,N_1_(1772rpm).mat,vibration,3468.75,-25.251868068707278,
N,N_1_(1772rpm).mat,vibration,3480.46875,-26.20451695008457,
N,N_1_(1772rpm).mat,vibration,3492.1875,-27.327520153785944,
N,N_1_(1772rpm).mat,vibration,3503.90625,-26.368716617790753,
N,N_1_(1772rpm).mat,vibration,3515.625,-27.129009079295354,
N,N_1_(1772rpm).mat,vibration,3527.34375,-27.41276287489636,
N,N_1_(1772rpm).mat,vibration,3539.0625,-27.756617385525352,
N,N_1_(1772rpm).mat,vibration,3550.78125,-28.012467389296084,
N,N_1_(1772rpm).mat,vibration,3562.5,-28.428136611870144,
N,N_1_(1772rpm).mat,vibration,3574.21875,-28.994069522374772,
N,N_1_(1772rpm).mat,vibration,3585.9375,-26.841677528486358,
N,N_1_(1772rpm).mat,vibration,3597.65625,-26.544434216309014,
N,N_1_(1772rpm).mat,vibration,3609.375,-27.117153511680833,
N,N_1_(1772rpm).mat,vibration,3621.09375,-26.89685088240067,
N,N_1_(1772rpm).mat,vibration,3632.8125,-26.811564176205444,
N,N_1_(1772rpm).mat,vibration,3644.53125,-24.711969851246035,
N,N_1_(1772rpm).mat,vibration,3656.25,-26.26366217736143,
N,N_1_(1772rpm).mat,vibration,3667.96875,-27.11070803117631,
N,N_1_(1772rpm).mat,vibration,3679.6875,-28.311716050671144,
N,N_1_(1772rpm).mat,vibration,3691.40625,-26.114890941208543,
N,N_1_(1772rpm).mat,vibration,3703.125,-25.63597301888903,
N,N_1_(1772rpm).mat,vibration,3714.84375,-23.851470087287566,
N,N_1_(1772rpm).mat,vibration,3726.5625,-23.25981210797248,
N,N_1_(1772rpm).mat,vibration,3738.28125,-24.4581020509097,
N,N_1_(1772rpm).mat,vibration,3750.0,-25.8891618093759,
N,N_1_(1772rpm).mat,vibration,3761.71875,-26.949918353190043,
N,N_1_(1772rpm).mat,vibration,3773.4375,-24.738808445807415,
N,N_1_(1772rpm).mat,vibration,3785.15625,-23.225400663892458,
N,N_1_(1772rpm).mat,vibration,3796.875,-23.333686992541935,
N,N_1_(1772rpm).mat,vibration,3808.59375,-23.114539975306837,
N,N_1_(1772rpm).mat,vibration,3820.3125,-23.675530032661307,
N,N_1_(1772rpm).mat,vibration,3832.03125,-23.38665997887478,
N,N_1_(1772rpm).mat,vibration,3843.75,-23.63062385671831,
N,N_1_(1772rpm).mat,vibration,3855.46875,-23.35726814918186,
N,N_1_(1772rpm).mat,vibration,3867.1875,-23.097542955460774,
N,N_1_(1772rpm).mat,vibration,3878.90625,-25.23047997058505,
N,N_1_(1772rpm).mat,vibration,3890.625,-26.57015474418445,
N,N_1_(1772rpm).mat,vibration,3902.34375,-21.989140701666447,
N,N_1_(1772rpm).mat,vibration,3914.0625,-21.0414569669519,
N,N_1_(1772rpm).mat,vibration,3925.78125,-25.788801851912886,
N,N_1_(1772rpm).mat,vibration,3937.5,-24.3013488379246,
N,N_1_(1772rpm).mat,vibration,3949.21875,-24.554472013228413,
N,N_1_(1772rpm).mat,vibration,3960.9375,-24.7375927292762,
N,N_1_(1772rpm).mat,vibration,3972.65625,-26.433113073788434,
N,N_1_(1772rpm).mat,vibration,3984.375,-24.042902948155,
N,N_1_(1772rpm).mat,vibration,3996.09375,-25.63884532519422,
N,N_1_(1772rpm).mat,vibration,4007.8125,-21.95664238778512,
N,N_1_(1772rpm).mat,vibration,4019.53125,-13.350764685612031,
N,N_1_(1772rpm).mat,vibration,4031.25,-11.976596296836648,
N,N_1_(1772rpm).mat,vibration,4042.96875,-18.651318155792666,
N,N_1_(1772rpm).mat,vibration,4054.6875,-22.969212191906053,
N,N_1_(1772rpm).mat,vibration,4066.40625,-22.410540057845157,
N,N_1_(1772rpm).mat,vibration,4078.125,-21.084529956243692,
N,N_1_(1772rpm).mat,vibration,4089.84375,-21.93906187399667,
N,N_1_(1772rpm).mat,vibration,4101.5625,-22.621185600426173,
N,N_1_(1772rpm).mat,vibration,4113.28125,-23.374437636439286,
N,N_1_(1772rpm).mat,vibration,4125.0,-19.610899193046897,
N,N_1_(1772rpm).mat,vibration,4136.71875,-4.699373207045952,
N,N_1_(1772rpm).mat,vibration,4148.4375,-2.184349966796038,
N,N_1_(1772rpm).mat,vibration,4160.15625,-11.28080889910863,
N,N_1_(1772rpm).mat,vibration,4171.875,-24.084328262872646,
N,N_1_(1772rpm).mat,vibration,4183.59375,-24.285707644838975,
N,N_1_(1772rpm).mat,vibration,4195.3125,-21.988675813145534,
N,N_1_(1772rpm).mat,vibration,4207.03125,-21.946509348498434,
N,N_1_(1772rpm).mat,vibration,4218.75,-21.75662024095363,
N,N_1_(1772rpm).mat,vibration,4230.46875,-23.557704031439705,
N,N_1_(1772rpm).mat,vibration,4242.1875,-22.77937421092265,
N,N_1_(1772rpm).mat,vibration,4253.90625,-4.184758056239425,
N,N_1_(1772rpm).mat,vibration,4265.625,-0.8499937622010366,
N,N_1_(1772rpm).mat,vibration,4277.34375,-9.741122521012912,
N,N_1_(1772rpm).mat,vibration,4289.0625,-24.725415554071084,
N,N_1_(1772rpm).mat,vibration,4300.78125,-25.088912623079295,
N,N_1_(1772rpm).mat,vibration,4312.5,-20.529874335000944,
N,N_1_(1772rpm).mat,vibration,4324.21875,-18.322182879635378,
N,N_1_(1772rpm).mat,vibration,4335.9375,-21.49236530955774,
N,N_1_(1772rpm).mat,vibration,4347.65625,-22.105358993546574,
N,N_1_(1772rpm).mat,vibration,4359.375,-21.97415818305185,
N,N_1_(1772rpm).mat,vibration,4371.09375,-10.383529135409589,
N,N_1_(1772rpm).mat,vibration,4382.8125,-6.55119225140342,
N,N_1_(1772rpm).mat,vibration,4394.53125,-13.965301193661864,
N,N_1_(1772rpm).mat,vibration,4406.25,-27.13448751649443,
N,N_1_(1772rpm).mat,vibration,4417.96875,-27.495415326886032,
N,N_1_(1772rpm).mat,vibration,4429.6875,-25.517008031746688,
N,N_1_(1772rpm).mat,vibration,4441.40625,-27.807517388155883,
N,N_1_(1772rpm).mat,vibration,4453.125,-27.003729362328855,
N,N_1_(1772rpm).mat,vibration,4464.84375,-25.44763129298048,
N,N_1_(1772rpm).mat,vibration,4476.5625,-26.264934914490212,
N,N_1_(1772rpm).mat,vibration,4488.28125,-23.460757293305203,
N,N_1_(1772rpm).mat,vibration,4500.0,-19.404287717699123,
N,N_1_(1772rpm).mat,vibration,4511.71875,-24.19378578138381,
N,N_1_(1772rpm).mat,vibration,4523.4375,-24.941655754793807,
N,N_1_(1772rpm).mat,vibration,4535.15625,-26.15797719899529,
N,N_1_(1772rpm).mat,vibration,4546.875,-26.141852650236906,
N,N_1_(1772rpm).mat,vibration,4558.59375,-25.79979617713686,
N,N_1_(1772rpm).mat,vibration,4570.3125,-26.211038308224495,
N,N_1_(1772rpm).mat,vibration,4582.03125,-26.782272638571214,
N,N_1_(1772rpm).mat,vibration,4593.75,-29.051248512563483,
N,N_1_(1772rpm).mat,vibration,4605.46875,-26.61815070198984,
N,N_1_(1772rpm).mat,vibration,4617.1875,-26.459813398044542,
N,N_1_(1772rpm).mat,vibration,4628.90625,-27.687603891400098,
N,N_1_(1772rpm).mat,vibration,4640.625,-28.384180579368543,
N,N_1_(1772rpm).mat,vibration,4652.34375,-29.95086201041332,
N,N_1_(1772rpm).mat,vibration,4664.0625,-30.496585991877883,
N,N_1_(1772rpm).mat,vibration,4675.78125,-31.590869265584637,
N,N_1_(1772rpm).mat,vibration,4687.5,-28.99499125438077,
N,N_1_(1772rpm).mat,vibration,4699.21875,-26.497078799168335,
N,N_1_(1772rpm).mat,vibration,4710.9375,-27.262108104179987,
N,N_1_(1772rpm).mat,vibration,4722.65625,-29.650514187219443,
N,N_1_(1772rpm).mat,vibration,4734.375,-29.831537554038313,
N,N_1_(1772rpm).mat,vibration,4746.09375,-32.09975570604823,
N,N_1_(1772rpm).mat,vibration,4757.8125,-31.617191415216904,
N,N_1_(1772rpm).mat,vibration,4769.53125,-29.485745174917053,
N,N_1_(1772rpm).mat,vibration,4781.25,-26.72990664964778,
N,N_1_(1772rpm).mat,vibration,4792.96875,-29.987173777926238,
N,N_1_(1772rpm).mat,vibration,4804.6875,-29.240389844361154,
N,N_1_(1772rpm).mat,vibration,4816.40625,-29.628730861697772,
N,N_1_(1772rpm).mat,vibration,4828.125,-34.748465461243335,
N,N_1_(1772rpm).mat,vibration,4839.84375,-31.441086059798295,
N,N_1_(1772rpm).mat,vibration,4851.5625,-32.57013045215202,
N,N_1_(1772rpm).mat,vibration,4863.28125,-32.562524188619896,
N,N_1_(1772rpm).mat,vibration,4875.0,-30.746035452592587,
N,N_1_(1772rpm).mat,vibration,4886.71875,-34.157236316292966,
N,N_1_(1772rpm).mat,vibration,4898.4375,-33.8852495013434,
N,N_1_(1772rpm).mat,vibration,4910.15625,-33.53630450114191,
N,N_1_(1772rpm).mat,vibration,4921.875,-35.37101131876981,
N,N_1_(1772rpm).mat,vibration,4933.59375,-35.228622309185546,
N,N_1_(1772rpm).mat,vibration,4945.3125,-36.41196855723927,
N,N_1_(1772rpm).mat,vibration,4957.03125,-36.10618421079416,
N,N_1_(1772rpm).mat,vibration,4968.75,-36.05222718729655,
N,N_1_(1772rpm).mat,vibration,4980.46875,-36.020434884126296,
N,N_1_(1772rpm).mat,vibration,4992.1875,-35.844271762749806,
N,N_1_(1772rpm).mat,vibration,5003.90625,-34.455718752226275,
N,N_1_(1772rpm).mat,vibration,5015.625,-31.159751878059538,
N,N_1_(1772rpm).mat,vibration,5027.34375,-31.605481045828494,
N,N_1_(1772rpm).mat,vibration,5039.0625,-31.465697159725078,
N,N_1_(1772rpm).mat,vibration,5050.78125,-31.31317516375942,
N,N_1_(1772rpm).mat,vibration,5062.5,-29.823892039119357,
N,N_1_(1772rpm).mat,vibration,5074.21875,-25.54125214675362,
N,N_1_(1772rpm).mat,vibration,5085.9375,-26.349038369012007,
N,N_1_(1772rpm).mat,vibration,5097.65625,-31.688563264125705,
N,N_1_(1772rpm).mat,vibration,5109.375,-29.572867384286155,
N,N_1_(1772rpm).mat,vibration,5121.09375,-28.74667207006137,
N,N_1_(1772rpm).mat,vibration,5132.8125,-27.610446020715496,
N,N_1_(1772rpm).mat,vibration,5144.53125,-27.24748925720217,
N,N_1_(1772rpm).mat,vibration,5156.25,-29.359507281452228,
N,N_1_(1772rpm).mat,vibration,5167.96875,-30.367200549667178,
N,N_1_(1772rpm).mat,vibration,5179.6875,-28.15333378043498,
N,N_1_(1772rpm).mat,vibration,5191.40625,-22.385961471762673,
N,N_1_(1772rpm).mat,vibration,5203.125,-22.854611088517093,
N,N_1_(1772rpm).mat,vibration,5214.84375,-29.13783767303464,
N,N_1_(1772rpm).mat,vibration,5226.5625,-25.965892035402803,
N,N_1_(1772rpm).mat,vibration,5238.28125,-28.533883234893615,
N,N_1_(1772rpm).mat,vibration,5250.0,-23.59159605965293,
N,N_1_(1772rpm).mat,vibration,5261.71875,-22.92877578045138,
N,N_1_(1772rpm).mat,vibration,5273.4375,-25.612760251822387,
N,N_1_(1772rpm).mat,vibration,5285.15625,-21.38986461775037,
N,N_1_(1772rpm).mat,vibration,5296.875,-26.083942254728353,
N,N_1_(1772rpm).mat,vibration,5308.59375,-22.119274288340982,
N,N_1_(1772rpm).mat,vibration,5320.3125,-18.070711578507236,
N,N_1_(1772rpm).mat,vibration,5332.03125,-21.971002078531843,
N,N_1_(1772rpm).mat,vibration,5343.75,-21.295728917139932,
N,N_1_(1772rpm).mat,vibration,5355.46875,-25.222840846483663,
N,N_1_(1772rpm).mat,vibration,5367.1875,-29.24090378978814,
N,N_1_(1772rpm).mat,vibration,5378.90625,-28.872490591608173,
N,N_1_(1772rpm).mat,vibration,5390.625,-28.523556008141266,
N,N_1_(1772rpm).mat,vibration,5402.34375,-25.525908448688256,
N,N_1_(1772rpm).mat,vibration,5414.0625,-27.627505625427432,
N,N_1_(1772rpm).mat,vibration,5425.78125,-26.599640944332602,
N,N_1_(1772rpm).mat,vibration,5437.5,-25.701340476957654,
N,N_1_(1772rpm).mat,vibration,5449.21875,-30.887847120725056,
N,N_1_(1772rpm).mat,vibration,5460.9375,-29.645294566237396,
N,N_1_(1772rpm).mat,vibration,5472.65625,-29.427170787920687,
N,N_1_(1772rpm).mat,vibration,5484.375,-27.339144077610314,
N,N_1_(1772rpm).mat,vibration,5496.09375,-26.963636209097835,
N,N_1_(1772rpm).mat,vibration,5507.8125,-30.22561565894176,
N,N_1_(1772rpm).mat,vibration,5519.53125,-29.950444004755525,
N,N_1_(1772rpm).mat,vibration,5531.25,-31.358459994597638,
N,N_1_(1772rpm).mat,vibration,5542.96875,-27.74920614270856,
N,N_1_(1772rpm).mat,vibration,5554.6875,-26.625176596641644,
N,N_1_(1772rpm).mat,vibration,5566.40625,-29.730437198752377,
N,N_1_(1772rpm).mat,vibration,5578.125,-30.251279884292085,
N,N_1_(1772rpm).mat,vibration,5589.84375,-31.385921479973366,
N,N_1_(1772rpm).mat,vibration,5601.5625,-31.09405157910156,
N,N_1_(1772rpm).mat,vibration,5613.28125,-30.692216854931942,
N,N_1_(1772rpm).mat,vibration,5625.0,-33.20988739736758,
N,N_1_(1772rpm).mat,vibration,5636.71875,-31.45364691866485,
N,N_1_(1772rpm).mat,vibration,5648.4375,-32.809359504094246,
N,N_1_(1772rpm).mat,vibration,5660.15625,-33.39003393940138,
N,N_1_(1772rpm).mat,vibration,5671.875,-31.479925455478075,
N,N_1_(1772rpm).mat,vibration,5683.59375,-31.71822082802978,
N,N_1_(1772rpm).mat,vibration,5695.3125,-32.65367334918274,
N,N_1_(1772rpm).mat,vibration,5707.03125,-33.68864871491594,
N,N_1_(1772rpm).mat,vibration,5718.75,-34.32705243458755,
N,N_1_(1772rpm).mat,vibration,5730.46875,-34.86845748268579,
N,N_1_(1772rpm).mat,vibration,5742.1875,-35.15223327636798,
N,N_1_(1772rpm).mat,vibration,5753.90625,-35.43625895383918,
N,N_1_(1772rpm).mat,vibration,5765.625,-36.975931765708296,
N,N_1_(1772rpm).mat,vibration,5777.34375,-33.60676366665321,
N,N_1_(1772rpm).mat,vibration,5789.0625,-29.480672021734758,
N,N_1_(1772rpm).mat,vibration,5800.78125,-31.895937847259713,
N,N_1_(1772rpm).mat,vibration,5812.5,-34.765548308639175,
N,N_1_(1772rpm).mat,vibration,5824.21875,-35.0495192277487,
N,N_1_(1772rpm).mat,vibration,5835.9375,-35.935099982608,
N,N_1_(1772rpm).mat,vibration,5847.65625,-34.483705161894385,
N,N_1_(1772rpm).mat,vibration,5859.375,-35.40859848897294,
N,N_1_(1772rpm).mat,vibration,5871.09375,-32.95196895396997,
N,N_1_(1772rpm).mat,vibration,5882.8125,-32.03984724875744,
N,N_1_(1772rpm).mat,vibration,5894.53125,-33.119800330385715,
N,N_1_(1772rpm).mat,vibration,5906.25,-33.55017166886407,
N,N_1_(1772rpm).mat,vibration,5917.96875,-33.341362881601576,
N,N_1_(1772rpm).mat,vibration,5929.6875,-30.50457999330604,
N,N_1_(1772rpm).mat,vibration,5941.40625,-30.320033603540637,
N,N_1_(1772rpm).mat,vibration,5953.125,-31.637363619202183,
N,N_1_(1772rpm).mat,vibration,5964.84375,-31.825727889011496,
N,N_1_(1772rpm).mat,vibration,5976.5625,-34.31863392749902,
N,N_1_(1772rpm).mat,vibration,5988.28125,-28.60111510346689,
N,N_1_(1772rpm).mat,vibration,6000.0,-27.895380042625444,
N,N_1_(1772rpm).mat,envelope,0.0,-36.617619661151004,
N,N_1_(1772rpm).mat,envelope,1.0,-32.39947800202484,
N,N_1_(1772rpm).mat,envelope,2.0,-20.83452859003979,
N,N_1_(1772rpm).mat,envelope,3.0,-21.153288776451504,
N,N_1_(1772rpm).mat,envelope,4.0,-20.26821609682856,
N,N_1_(1772rpm).mat,envelope,5.0,-14.727981274375562,
N,N_1_(1772rpm).mat,envelope,6.0,-13.339691026657885,
N,N_1_(1772rpm).mat,envelope,7.0,-15.183897921468148,
N,N_1_(1772rpm).mat,envelope,8.0,-19.19096402500736,
N,N_1_(1772rpm).mat,envelope,9.0,-25.90625228716108,
N,N_1_(1772rpm).mat,envelope,10.0,-26.53111989952507,
N,N_1_(1772rpm).mat,envelope,11.0,-21.409461089639432,
N,N_1_(1772rpm).mat,envelope,12.0,-25.959034819163058,
N,N_1_(1772rpm).mat,envelope,13.0,-27.53490218096151,
N,N_1_(1772rpm).mat,envelope,14.0,-24.668975050015767,
N,N_1_(1772rpm).mat,envelope,15.0,-27.42564797128605,
N,N_1_(1772rpm).mat,envelope,16.0,-33.62443459809736,
N,N_1_(1772rpm).mat,envelope,17.0,-22.5882247001203,
N,N_1_(1772rpm).mat,envelope,18.0,-18.189016018449852,
N,N_1_(1772rpm).mat,envelope,19.0,-23.760249514324613,
N,N_1_(1772rpm).mat,envelope,20.0,-30.749695715601135,
N,N_1_(1772rpm).mat,envelope,21.0,-26.323678674872596,
N,N_1_(1772rpm).mat,envelope,22.0,-31.319103982461925,
N,N_1_(1772rpm).mat,envelope,23.0,-24.448589059606793,
N,N_1_(1772rpm).mat,envelope,24.0,-18.85260864975839,
N,N_1_(1772rpm).mat,envelope,25.0,-23.988112458019344,
N,N_1_(1772rpm).mat,envelope,26.0,-25.60257039806016,
N,N_1_(1772rpm).mat,envelope,27.0,-17.261128562926167,
N,N_1_(1772rpm).mat,envelope,28.0,-15.067260709887707,
N,N_1_(1772rpm).mat,envelope,29.0,-11.990121837465972,
N,N_1_(1772rpm).mat,envelope,30.0,-13.648787468392154,
N,N_1_(1772rpm).mat,envelope,31.0,-23.405835431528534,
N,N_1_(1772rpm).mat,envelope,32.0,-24.968346203564092,
N,N_1_(1772rpm).mat,envelope,33.0,-23.23251636805901,
N,N_1_(1772rpm).mat,envelope,34.0,-26.243314370195726,
N,N_1_(1772rpm).mat,envelope,35.0,-28.285168819616054,
N,N_1_(1772rpm).mat,envelope,36.0,-30.480004914538732,
N,N_1_(1772rpm).mat,envelope,37.0,-29.956424514546228,
N,N_1_(1772rpm).mat,envelope,38.0,-26.292919033439755,
N,N_1_(1772rpm).mat,envelope,39.0,-29.2437322060589,
N,N_1_(1772rpm).mat,envelope,40.0,-23.675635958842292,
N,N_1_(1772rpm).mat,envelope,41.0,-16.94104464392234,
N,N_1_(1772rpm).mat,envelope,42.0,-21.201630731100675,
N,N_1_(1772rpm).mat,envelope,43.0,-23.00791909672177,
N,N_1_(1772rpm).mat,envelope,44.0,-28.927693633356036,
N,N_1_(1772rpm).mat,envelope,45.0,-23.205004761131015,
N,N_1_(1772rpm).mat,envelope,46.0,-27.05451924212157,
N,N_1_(1772rpm).mat,envelope,47.0,-20.148830846649837,
N,N_1_(1772rpm).mat,envelope,48.0,-17.981669119581426,
N,N_1_(1772rpm).mat,envelope,49.0,-22.24194725317635,
N,N_1_(1772rpm).mat,envelope,50.0,-30.96205639307768,
N,N_1_(1772rpm).mat,envelope,51.0,-23.96201306445959,
N,N_1_(1772rpm).mat,envelope,52.0,-22.175160215471234,
N,N_1_(1772rpm).mat,envelope,53.0,-33.562619600221225,
N,N_1_(1772rpm).mat,envelope,54.0,-27.005410454653674,
N,N_1_(1772rpm).mat,envelope,55.0,-37.80502580985831,
N,N_1_(1772rpm).mat,envelope,56.0,-26.170803368851704,
N,N_1_(1772rpm).mat,envelope,57.0,-37.813057743244826,
N,N_1_(1772rpm).mat,envelope,58.0,-13.587809431378917,
N,N_1_(1772rpm).mat,envelope,59.0,-6.038163020790331,
N,N_1_(1772rpm).mat,envelope,60.0,-11.432310938655021,
N,N_1_(1772rpm).mat,envelope,61.0,-22.80947142684592,
N,N_1_(1772rpm).mat,envelope,62.0,-26.700240818933096,
N,N_1_(1772rpm).mat,envelope,63.0,-30.066796139426124,
N,N_1_(1772rpm).mat,envelope,64.0,-24.659541858381772,
N,N_1_(1772rpm).mat,envelope,65.0,-23.916432341675584,
N,N_1_(1772rpm).mat,envelope,66.0,-29.53319287312974,
N,N_1_(1772rpm).mat,envelope,67.0,-23.964345403212263,
N,N_1_(1772rpm).mat,envelope,68.0,-20.624055568976473,
N,N_1_(1772rpm).mat,envelope,69.0,-17.404385942290514,
N,N_1_(1772rpm).mat,envelope,70.0,-16.463777438071887,
N,N_1_(1772rpm).mat,envelope,71.0,-19.919041579543553,
N,N_1_(1772rpm).mat,envelope,72.0,-27.825705131813955,
N,N_1_(1772rpm).mat,envelope,73.0,-22.684558506198492,
N,N_1_(1772rpm).mat,envelope,74.0,-21.582932745352984,
N,N_1_(1772rpm).mat,envelope,75.0,-21.45845533859539,
N,N_1_(1772rpm).mat,envelope,76.0,-27.286102046675257,
N,N_1_(1772rpm).mat,envelope,77.0,-21.81241527757033,
N,N_1_(1772rpm).mat,envelope,78.0,-25.850959150294848,
N,N_1_(1772rpm).mat,envelope,79.0,-23.865565435441166,
N,N_1_(1772rpm).mat,envelope,80.0,-25.055677035577144,
N,N_1_(1772rpm).mat,envelope,81.0,-32.622315407291,
N,N_1_(1772rpm).mat,envelope,82.0,-29.590347119219203,
N,N_1_(1772rpm).mat,envelope,83.0,-24.62926833239486,
N,N_1_(1772rpm).mat,envelope,84.0,-29.487607485114143,
N,N_1_(1772rpm).mat,envelope,85.0,-18.06825706015527,
N,N_1_(1772rpm).mat,envelope,86.0,-20.914019739150636,
N,N_1_(1772rpm).mat,envelope,87.0,-18.50530525809728,
N,N_1_(1772rpm).mat,envelope,88.0,-22.87287200188797,
N,N_1_(1772rpm).mat,envelope,89.0,-17.930502658591017,
N,N_1_(1772rpm).mat,envelope,90.0,-16.806187989605654,
N,N_1_(1772rpm).mat,envelope,91.0,-22.946351260631765,
N,N_1_(1772rpm).mat,envelope,92.0,-35.1404191700897,
N,N_1_(1772rpm).mat,envelope,93.0,-25.20203975911501,
N,N_1_(1772rpm).mat,envelope,94.0,-18.58185613649991,
N,N_1_(1772rpm).mat,envelope,95.0,-21.547489314147402,
N,N_1_(1772rpm).mat,envelope,96.0,-21.95802720983537,
N,N_1_(1772rpm).mat,envelope,97.0,-16.55957477227529,
N,N_1_(1772rpm).mat,envelope,98.0,-16.341595923261004,
N,N_1_(1772rpm).mat,envelope,99.0,-18.564576060208427,
N,N_1_(1772rpm).mat,envelope,100.0,-24.002023226300075,
N,N_1_(1772rpm).mat,envelope,101.0,-27.26701695829292,
N,N_1_(1772rpm).mat,envelope,102.0,-21.72744656638003,
N,N_1_(1772rpm).mat,envelope,103.0,-28.306612097224452,
N,N_1_(1772rpm).mat,envelope,104.0,-27.63355513250536,
N,N_1_(1772rpm).mat,envelope,105.0,-20.40115407605507,
N,N_1_(1772rpm).mat,envelope,106.0,-16.106184757244918,
N,N_1_(1772rpm).mat,envelope,107.0,-23.11994379202062,
N,N_1_(1772rpm).mat,envelope,108.0,-23.331013730363942,
N,N_1_(1772rpm).mat,envelope,109.0,-22.917867942233464,
N,N_1_(1772rpm).mat,envelope,110.0,-37.83787841918371,
N,N_1_(1772rpm).mat,envelope,111.0,-19.228154954670174,
N,N_1_(1772rpm).mat,envelope,112.0,-18.40815691782629,
N,N_1_(1772rpm).mat,envelope,113.0,-25.75970335923642,
N,N_1_(1772rpm).mat,envelope,114.0,-14.987123219477319,
N,N_1_(1772rpm).mat,envelope,115.0,-16.646036696303973,
N,N_1_(1772rpm).mat,envelope,116.0,-19.274237897453183,
N,N_1_(1772rpm).mat,envelope,117.0,-3.1250536294765845,
N,N_1_(1772rpm).mat,envelope,118.0,-6.953930558067627e-08,
N,N_1_(1772rpm).mat,envelope,119.0,-6.674197989469819,
N,N_1_(1772rpm).mat,envelope,120.0,-14.557285855879536,
N,N_1_(1772rpm).mat,envelope,121.0,-18.370920411303675,
N,N_1_(1772rpm).mat,envelope,122.0,-31.624205816100194,
N,N_1_(1772rpm).mat,envelope,123.0,-19.3245845241813,
N,N_1_(1772rpm).mat,envelope,124.0,-17.16191717306134,
N,N_1_(1772rpm).mat,envelope,125.0,-23.102675120677112,
N,N_1_(1772rpm).mat,envelope,126.0,-29.135712355792805,
N,N_1_(1772rpm).mat,envelope,127.0,-19.328898625129757,
N,N_1_(1772rpm).mat,envelope,128.0,-21.28400351439896,
N,N_1_(1772rpm).mat,envelope,129.0,-38.15049644405762,
